t,W
1783750767.561712,255.331
1783750767.581929,255.331
1783750767.602077,254.650
1783750767.622224,254.650
1783750767.642369,254.650
1783750767.662519,254.650
1783750767.682666,254.650
1783750767.702812,254.942
1783750767.722954,254.942
1783750767.743094,254.942
1783750767.763241,254.942
1783750767.783388,254.942
1783750767.803542,255.055
1783750767.823689,255.055
1783750767.843855,255.055
1783750767.863997,255.055
1783750767.884142,255.055
1783750767.904306,255.543
1783750767.924450,255.543
1783750767.944589,255.543
1783750767.964793,255.543
1783750767.984961,255.543
1783750768.005112,255.055
1783750768.025256,255.055
1783750768.045396,255.055
1783750768.065562,255.055
1783750768.085715,255.055
1783750768.105953,254.846
1783750768.126094,254.846
1783750768.146249,254.846
1783750768.166402,254.846
1783750768.186547,254.623
1783750768.206697,254.623
1783750768.226901,254.623
1783750768.247041,254.623
1783750768.267193,254.623
1783750768.287338,254.405
1783750768.307492,254.405
1783750768.327634,254.405
1783750768.347810,254.405
1783750768.367953,254.405
1783750768.388106,254.682
1783750768.408261,254.682
1783750768.428406,254.682
1783750768.448546,254.682
1783750768.468692,254.682
1783750768.488911,254.834
1783750768.509066,254.834
1783750768.529210,254.834
1783750768.549319,254.834
1783750768.569480,254.834
1783750768.589635,255.826
1783750768.609779,255.826
1783750768.629917,255.826
1783750768.650061,255.826
1783750768.670215,255.826
1783750768.690362,255.913
1783750768.710509,255.913
1783750768.730662,255.913
1783750768.750801,255.913
1783750768.770948,255.913
1783750768.791095,255.614
1783750768.811246,255.614
1783750768.831388,255.614
1783750768.851531,255.614
1783750768.871671,255.614
1783750768.891814,254.197
1783750768.911955,254.197
1783750768.932103,254.197
1783750768.952244,254.197
1783750768.972389,254.197
1783750768.992555,254.858
1783750769.012700,254.858
1783750769.032892,254.858
1783750769.053029,254.858
1783750769.073195,254.858
1783750769.093349,254.776
1783750769.113492,254.776
1783750769.133631,254.776
1783750769.153774,254.776
1783750769.173930,254.776
1783750769.194077,254.401
1783750769.214217,254.401
1783750769.234370,254.401
1783750769.254510,254.401
1783750769.274657,254.401
1783750769.294803,255.356
1783750769.314949,255.356
1783750769.335090,255.356
1783750769.355232,255.356
1783750769.375379,255.356
1783750769.395559,255.461
1783750769.415703,255.461
1783750769.435898,255.461
1783750769.456037,255.461
1783750769.476181,255.461
1783750769.496326,254.761
1783750769.516470,254.761
1783750769.536614,254.761
1783750769.556754,254.761
1783750769.576902,254.761
1783750769.597048,254.366
1783750769.617188,254.366
1783750769.637362,254.366
1783750769.657510,254.366
1783750769.677658,254.366
1783750769.697802,254.145
1783750769.717943,254.145
1783750769.738100,254.145
1783750769.758239,254.145
1783750769.778379,254.145
1783750769.798519,254.040
1783750769.818663,254.040
1783750769.838805,254.040
1783750769.858950,254.040
1783750769.879096,254.040
1783750769.899241,254.641
1783750769.919387,254.641
1783750769.939534,254.641
1783750769.959676,254.641
1783750769.979826,254.641
1783750770.000004,255.018
1783750770.020151,255.018
1783750770.040293,255.018
1783750770.060434,255.018
1783750770.080602,255.018
1783750770.100813,255.144
1783750770.120957,255.144
1783750770.141099,255.144
1783750770.161255,255.144
1783750770.181411,255.144
1783750770.201558,255.391
1783750770.221704,255.391
1783750770.241917,255.391
1783750770.262058,255.391
1783750770.282202,255.391
1783750770.302349,255.629
1783750770.322500,255.629
1783750770.342643,255.629
1783750770.362788,255.629
1783750770.382934,255.629
1783750770.403083,255.489
1783750770.423224,255.489
1783750770.443368,255.489
1783750770.463511,255.489
1783750770.483660,255.489
1783750770.503825,254.915
1783750770.523969,254.915
1783750770.544109,254.915
1783750770.564250,254.915
1783750770.584418,254.915
1783750770.604569,255.111
1783750770.624714,255.111
1783750770.644903,255.111
1783750770.665094,255.111
1783750770.685249,255.111
1783750770.705391,254.824
1783750770.725532,254.824
1783750770.745677,254.824
1783750770.765818,254.824
1783750770.785970,254.824
1783750770.806118,254.369
1783750770.826269,254.369
1783750770.846416,254.369
1783750770.866564,254.369
1783750770.886709,254.369
1783750770.906920,254.876
1783750770.927095,254.876
1783750770.947245,254.876
1783750770.967387,254.876
1783750770.987536,254.789
1783750771.007703,254.789
1783750771.027907,254.789
1783750771.048048,254.789
1783750771.068191,254.789
1783750771.088355,253.678
1783750771.108509,253.678
1783750771.128651,253.678
1783750771.148789,253.678
1783750771.168940,253.678
1783750771.189093,253.845
1783750771.209241,253.845
1783750771.229381,253.845
1783750771.249526,253.845
1783750771.269674,253.845
1783750771.289816,253.597
1783750771.309962,253.597
1783750771.330106,253.597
1783750771.350244,253.597
1783750771.370389,253.597
1783750771.390534,253.395
1783750771.410687,253.395
1783750771.430827,253.395
1783750771.450945,253.395
1783750771.471087,253.395
1783750771.491237,254.130
1783750771.511404,254.130
1783750771.531552,254.130
1783750771.551689,254.130
1783750771.571874,254.130
1783750771.592038,254.247
1783750771.612188,254.247
1783750771.632330,254.247
1783750771.652468,254.247
1783750771.672634,254.247
1783750771.692787,254.900
1783750771.712931,254.900
1783750771.733072,254.900
1783750771.753216,254.900
1783750771.773364,254.900
1783750771.793507,255.495
1783750771.813655,255.495
1783750771.833801,255.495
1783750771.853941,255.495
1783750771.874090,255.495
1783750771.894235,254.318
1783750771.914387,254.318
1783750771.934529,254.318
1783750771.954705,254.318
1783750771.974921,254.318
1783750771.995071,253.642
1783750772.015239,253.642
1783750772.035385,253.642
1783750772.055525,253.642
1783750772.075666,253.642
1783750772.095833,254.826
1783750772.115978,254.826
1783750772.136120,254.826
1783750772.156256,254.826
1783750772.176418,254.826
1783750772.196569,254.799
1783750772.216753,254.799
1783750772.236892,254.799
1783750772.257044,254.799
1783750772.277202,254.799
1783750772.297344,254.746
1783750772.317483,254.746
1783750772.337634,254.746
1783750772.357772,254.746
1783750772.377921,254.746
1783750772.398063,254.253
1783750772.418210,254.253
1783750772.438353,254.253
1783750772.458496,254.253
1783750772.478637,254.253
1783750772.498786,254.254
1783750772.518929,254.254
1783750772.539073,254.254
1783750772.559212,254.254
1783750772.579359,254.254
1783750772.599526,253.930
1783750772.619672,253.930
1783750772.639815,253.930
1783750772.659952,253.930
1783750772.680118,253.930
1783750772.700272,253.366
1783750772.720415,253.366
1783750772.740556,253.366
1783750772.760701,253.366
1783750772.780902,253.366
1783750772.801047,253.512
1783750772.821187,253.512
1783750772.841341,253.512
1783750772.861478,253.512
1783750772.881621,253.512
1783750772.901766,253.824
1783750772.921916,253.824
1783750772.942059,253.824
1783750772.962202,253.824
1783750772.982347,253.824
1783750773.002495,254.137
1783750773.022639,254.137
1783750773.042784,254.137
1783750773.062925,254.137
1783750773.083071,254.137
1783750773.103235,254.132
1783750773.123378,254.132
1783750773.143520,254.132
1783750773.163658,254.132
1783750773.183819,254.132
1783750773.203972,254.091
1783750773.224114,254.091
1783750773.244295,254.091
1783750773.264450,254.091
1783750773.284596,254.091
1783750773.304829,254.135
1783750773.324970,254.135
1783750773.345127,254.135
1783750773.365268,254.135
1783750773.385414,254.135
1783750773.405557,254.556
1783750773.425706,254.556
1783750773.445896,254.556
1783750773.466040,254.556
1783750773.486211,254.556
1783750773.506358,254.606
1783750773.526500,254.606
1783750773.546646,254.606
1783750773.566787,254.606
1783750773.586935,254.606
1783750773.607095,254.886
1783750773.627244,254.886
1783750773.647388,254.886
1783750773.667527,254.886
1783750773.687688,254.886
1783750773.707863,255.316
1783750773.728004,255.316
1783750773.748142,255.316
1783750773.768297,255.316
1783750773.788454,255.508
1783750773.808601,255.508
1783750773.828785,255.508
1783750773.848937,255.508
1783750773.869077,255.508
1783750773.889220,255.401
1783750773.909367,255.401
1783750773.929511,255.401
1783750773.949660,255.401
1783750773.969805,255.401
1783750773.989951,255.897
1783750774.010105,255.897
1783750774.030244,255.897
1783750774.050406,255.897
1783750774.070549,255.897
1783750774.090697,255.780
1783750774.110909,255.780
1783750774.131054,255.780
1783750774.151195,255.780
1783750774.171336,255.780
1783750774.191496,255.723
1783750774.211645,255.723
1783750774.231789,255.723
1783750774.251933,255.723
1783750774.272085,255.723
1783750774.292229,255.236
1783750774.312375,255.236
1783750774.332515,255.236
1783750774.352673,255.236
1783750774.372814,255.236
1783750774.392960,256.142
1783750774.413106,256.142
1783750774.433257,256.142
1783750774.453418,256.142
1783750774.473565,256.142
1783750774.493711,256.568
1783750774.513914,256.568
1783750774.534091,256.568
1783750774.554241,256.568
1783750774.574383,256.568
1783750774.594534,255.443
1783750774.614701,255.443
1783750774.634901,255.443
1783750774.655043,255.443
1783750774.675182,255.443
1783750774.695341,255.996
1783750774.715487,255.996
1783750774.735631,255.996
1783750774.755774,255.996
1783750774.775984,255.996
1783750774.796131,255.829
1783750774.816279,255.829
1783750774.836421,255.829
1783750774.856578,255.829
1783750774.876720,255.829
1783750774.896916,255.668
1783750774.917064,255.668
1783750774.937208,255.668
1783750774.957355,255.668
1783750774.977502,255.668
1783750774.997644,256.405
1783750775.017795,256.405
1783750775.037936,256.405
1783750775.058086,256.405
1783750775.078229,256.405
1783750775.098380,256.274
1783750775.118547,256.274
1783750775.138694,256.274
1783750775.158899,256.274
1783750775.179046,256.274
1783750775.199213,256.224
1783750775.219366,256.224
1783750775.239509,256.224
1783750775.259648,256.224
1783750775.279815,256.224
1783750775.299964,256.541
1783750775.320109,256.541
1783750775.340248,256.541
1783750775.360394,256.541
1783750775.380540,256.541
1783750775.400654,256.766
1783750775.420794,256.766
1783750775.440944,256.766
1783750775.461086,256.766
1783750775.481230,256.766
1783750775.501377,256.156
1783750775.521524,256.156
1783750775.541665,256.156
1783750775.561806,256.156
1783750775.581951,256.156
1783750775.602099,256.862
1783750775.622240,256.862
1783750775.642387,256.862
1783750775.662528,256.862
1783750775.682677,256.862
1783750775.702845,256.796
1783750775.722991,256.796
1783750775.743135,256.796
1783750775.763280,256.796
1783750775.783447,256.796
1783750775.803638,256.718
1783750775.823782,256.718
1783750775.843928,256.718
1783750775.864080,256.718
1783750775.884230,256.718
1783750775.904376,255.890
1783750775.924520,255.890
1783750775.944672,255.890
1783750775.964810,255.890
1783750775.984957,255.890
1783750776.005107,255.987
1783750776.025257,255.987
1783750776.045440,255.987
1783750776.065616,255.987
1783750776.085760,255.987
1783750776.105911,256.104
1783750776.126052,256.104
1783750776.146201,256.104
1783750776.166342,256.104
1783750776.186491,256.104
1783750776.206650,255.880
1783750776.226794,255.880
1783750776.246940,255.880
1783750776.267080,255.880
1783750776.287233,255.880
1783750776.307380,256.124
1783750776.327525,256.124
1783750776.347672,256.124
1783750776.367818,256.124
1783750776.387975,256.124
1783750776.408120,255.788
1783750776.428262,255.788
1783750776.448421,255.788
1783750776.468561,255.788
1783750776.488713,255.788
1783750776.508909,256.090
1783750776.529056,256.090
1783750776.549198,256.090
1783750776.569343,256.090
1783750776.589488,256.301
1783750776.609637,256.301
1783750776.629779,256.301
1783750776.649930,256.301
1783750776.670073,256.301
1783750776.690215,256.569
1783750776.710359,256.569
1783750776.730504,256.569
1783750776.750647,256.569
1783750776.770787,256.569
1783750776.790941,256.495
1783750776.811091,256.495
1783750776.831234,256.495
1783750776.851379,256.495
1783750776.871531,256.495
1783750776.891678,257.485
1783750776.911822,257.485
1783750776.931964,257.485
1783750776.952120,257.485
1783750776.972261,257.485
1783750776.992408,257.586
1783750777.012554,257.586
1783750777.032699,257.586
1783750777.052903,257.586
1783750777.073048,257.586
1783750777.093225,256.811
1783750777.113373,256.811
1783750777.133514,256.811
1783750777.153669,256.811
1783750777.173812,256.811
1783750777.193962,257.344
1783750777.214130,257.344
1783750777.234245,257.344
1783750777.254389,257.344
1783750777.274531,257.344
1783750777.294699,257.189
1783750777.314906,257.189
1783750777.335019,257.189
1783750777.355199,257.189
1783750777.375305,257.189
1783750777.395431,256.482
1783750777.415572,256.482
1783750777.435685,256.482
1783750777.455840,256.482
1783750777.475980,256.482
1783750777.496129,256.594
1783750777.516279,256.594
1783750777.536424,256.594
1783750777.556571,256.594
1783750777.576718,256.594
1783750777.596919,256.924
1783750777.617071,256.924
1783750777.637214,256.924
1783750777.657361,256.924
1783750777.677501,256.924
1783750777.697651,257.025
1783750777.717797,257.025
1783750777.737942,257.025
1783750777.758085,257.025
1783750777.778229,257.025
1783750777.798377,256.709
1783750777.818527,256.709
1783750777.838672,256.709
1783750777.858817,256.709
1783750777.878965,256.709
1783750777.899108,256.379
1783750777.919252,256.379
1783750777.939391,256.379
1783750777.959547,256.379
1783750777.979690,256.379
1783750777.999885,256.223
1783750778.020031,256.223
1783750778.040181,256.223
1783750778.060344,256.223
1783750778.080490,256.223
1783750778.100638,256.333
1783750778.120791,256.333
1783750778.140936,256.333
1783750778.161090,256.333
1783750778.181233,256.333
1783750778.201383,256.575
1783750778.221551,256.575
1783750778.241696,256.575
1783750778.261889,256.575
1783750778.282029,256.575
1783750778.302191,256.662
1783750778.322336,256.662
1783750778.342478,256.662
1783750778.362621,256.662
1783750778.382815,256.662
1783750778.402956,256.372
1783750778.423099,256.372
1783750778.443243,256.372
1783750778.463398,256.372
1783750778.483547,256.372
1783750778.503688,256.171
1783750778.523831,256.171
1783750778.543980,256.171
1783750778.564136,256.171
1783750778.584283,256.171
1783750778.604428,255.926
1783750778.624609,255.926
1783750778.644756,255.926
1783750778.664905,255.926
1783750778.685049,255.926
1783750778.705201,255.246
1783750778.725348,255.246
1783750778.745498,255.246
1783750778.765642,255.246
1783750778.785787,255.246
1783750778.805937,255.971
1783750778.826083,255.971
1783750778.846227,255.971
1783750778.866373,255.971
1783750778.886530,255.971
1783750778.906684,256.032
1783750778.926859,256.032
1783750778.947001,256.032
1783750778.967160,256.032
1783750778.987314,256.032
1783750779.007461,254.974
1783750779.027606,254.974
1783750779.047758,254.974
1783750779.067910,254.974
1783750779.088058,254.974
1783750779.108204,255.309
1783750779.128350,255.309
1783750779.148493,255.309
1783750779.168643,255.309
1783750779.188787,255.309
1783750779.208937,255.075
1783750779.229078,255.075
1783750779.249224,255.075
1783750779.269366,255.075
1783750779.289509,255.075
1783750779.309669,255.088
1783750779.329813,255.088
1783750779.349957,255.088
1783750779.370103,255.088
1783750779.390263,255.568
1783750779.410409,255.568
1783750779.430550,255.568
1783750779.450692,255.568
1783750779.470899,255.568
1783750779.491044,255.698
1783750779.511186,255.698
1783750779.531331,255.698
1783750779.551487,255.698
1783750779.571647,255.698
1783750779.591801,255.223
1783750779.611950,255.223
1783750779.632103,255.223
1783750779.652248,255.223
1783750779.672434,255.223
1783750779.692578,254.710
1783750779.712690,254.710
1783750779.732835,254.710
1783750779.752985,254.710
1783750779.773128,254.710
1783750779.793278,254.687
1783750779.813431,254.687
1783750779.833575,254.687
1783750779.853721,254.687
1783750779.873899,254.687
1783750779.894056,254.803
1783750779.914239,254.803
1783750779.934384,254.803
1783750779.954532,254.803
1783750779.974679,254.803
1783750779.994831,255.669
1783750780.014979,255.669
1783750780.035119,255.669
1783750780.055268,255.669
1783750780.075408,255.669
1783750780.095560,256.075
1783750780.115708,256.075
1783750780.135907,256.075
1783750780.156049,256.075
1783750780.176193,256.075
1783750780.196335,256.274
1783750780.216487,256.274
1783750780.236629,256.274
1783750780.256784,256.274
1783750780.276925,256.274
1783750780.297071,255.745
1783750780.317236,255.745
1783750780.337380,255.745
1783750780.357552,255.745
1783750780.377694,255.745
1783750780.397902,256.225
1783750780.418047,256.225
1783750780.438190,256.225
1783750780.458339,256.225
1783750780.478487,256.225
1783750780.498636,255.993
1783750780.518743,255.993
1783750780.538833,255.993
1783750780.558932,255.993
1783750780.579026,255.993
1783750780.599155,254.518
1783750780.619304,254.518
1783750780.639446,254.518
1783750780.659585,254.518
1783750780.679776,254.518
1783750780.699893,255.532
1783750780.720037,255.532
1783750780.740180,255.532
1783750780.760326,255.532
1783750780.780463,255.532
1783750780.800607,255.821
1783750780.820755,255.821
1783750780.840897,255.821
1783750780.861040,255.821
1783750780.881179,255.821
1783750780.901343,255.901
1783750780.921488,255.901
1783750780.941670,255.901
1783750780.961818,255.901
1783750780.981972,255.901
1783750781.002117,256.303
1783750781.022263,256.303
1783750781.042434,256.303
1783750781.062590,256.303
1783750781.082789,256.303
1783750781.102938,256.223
1783750781.123079,256.223
1783750781.143223,256.223
1783750781.163384,256.223
1783750781.183528,256.223
1783750781.203711,255.698
1783750781.223901,255.698
1783750781.244041,255.698
1783750781.264189,255.698
1783750781.284331,255.698
1783750781.304475,255.737
1783750781.324619,255.737
1783750781.344762,255.737
1783750781.364904,255.737
1783750781.385045,255.737
1783750781.405190,255.727
1783750781.425341,255.727
1783750781.445482,255.727
1783750781.465629,255.727
1783750781.485778,255.727
1783750781.505924,255.708
1783750781.526067,255.708
1783750781.546208,255.708
1783750781.566362,255.708
1783750781.586504,255.708
1783750781.606654,256.934
1783750781.626799,256.934
1783750781.646944,256.934
1783750781.667099,256.934
1783750781.687243,256.934
1783750781.707390,257.248
1783750781.727535,257.248
1783750781.747677,257.248
1783750781.767828,257.248
1783750781.787969,257.248
1783750781.808115,257.145
1783750781.828228,257.145
1783750781.848373,257.145
1783750781.868514,257.145
1783750781.888654,257.145
1783750781.908819,256.031
1783750781.928937,256.031
1783750781.949078,256.031
1783750781.969222,256.031
1783750781.989382,256.031
1783750782.009538,255.789
1783750782.029659,255.789
1783750782.049747,255.789
1783750782.069856,255.789
1783750782.089985,255.789
1783750782.110129,255.542
1783750782.130271,255.542
1783750782.150417,255.542
1783750782.170558,255.542
1783750782.190704,255.533
1783750782.210884,255.533
1783750782.231066,255.533
1783750782.251206,255.533
1783750782.271353,255.533
1783750782.291494,255.601
1783750782.311643,255.601
1783750782.331788,255.601
1783750782.351929,255.601
1783750782.372072,255.601
1783750782.392215,255.825
1783750782.412342,255.825
1783750782.432485,255.825
1783750782.452627,255.825
1783750782.472775,255.825
1783750782.492970,255.289
1783750782.513128,255.289
1783750782.533269,255.289
1783750782.553411,255.289
1783750782.573570,255.289
1783750782.593717,255.757
1783750782.613914,255.757
1783750782.634058,255.757
1783750782.654209,255.757
1783750782.674353,255.757
1783750782.694501,255.799
1783750782.714640,255.799
1783750782.734789,255.799
1783750782.754934,255.799
1783750782.775083,255.799
1783750782.795223,255.036
1783750782.815373,255.036
1783750782.835517,255.036
1783750782.855663,255.036
1783750782.875807,255.036
1783750782.895953,255.545
1783750782.916109,255.545
1783750782.936254,255.545
1783750782.956396,255.545
1783750782.976542,255.545
1783750782.996707,256.079
1783750783.016906,256.079
1783750783.037050,256.079
1783750783.057195,256.079
1783750783.077353,256.079
1783750783.097507,255.890
1783750783.117653,255.890
1783750783.137796,255.890
1783750783.157949,255.890
1783750783.178111,255.890
1783750783.198264,256.925
1783750783.218405,256.925
1783750783.238555,256.925
1783750783.258701,256.925
1783750783.278907,256.925
1783750783.299051,256.777
1783750783.319200,256.777
1783750783.339346,256.777
1783750783.359495,256.777
1783750783.379637,256.777
1783750783.399788,256.259
1783750783.419935,256.259
1783750783.440078,256.259
1783750783.460220,256.259
1783750783.480360,256.259
1783750783.500519,256.520
1783750783.520706,256.520
1783750783.540893,256.520
1783750783.561037,256.520
1783750783.581199,256.520
1783750783.601357,256.779
1783750783.621504,256.779
1783750783.641651,256.779
1783750783.661798,256.779
1783750783.681948,256.779
1783750783.702099,256.642
1783750783.722248,256.642
1783750783.742399,256.642
1783750783.762584,256.642
1783750783.782776,256.642
1783750783.802918,257.084
1783750783.823065,257.084
1783750783.843218,257.084
1783750783.863366,257.084
1783750783.883506,257.084
1783750783.903656,257.429
1783750783.923801,257.429
1783750783.943949,257.429
1783750783.964097,257.429
1783750783.984239,257.429
1783750784.004398,257.525
1783750784.024550,257.525
1783750784.044694,257.525
1783750784.064903,257.525
1783750784.085049,257.525
1783750784.105199,257.389
1783750784.125341,257.389
1783750784.145490,257.389
1783750784.165639,257.389
1783750784.185781,257.389
1783750784.205932,257.333
1783750784.226080,257.333
1783750784.246233,257.333
1783750784.266376,257.333
1783750784.286489,257.333
1783750784.306632,257.354
1783750784.326751,257.354
1783750784.346863,257.354
1783750784.366979,257.354
1783750784.387104,257.354
1783750784.407214,256.970
1783750784.427307,256.970
1783750784.447438,256.970
1783750784.467587,256.970
1783750784.487782,256.970
1783750784.507932,257.641
1783750784.528075,257.641
1783750784.548218,257.641
1783750784.568359,257.641
1783750784.588508,257.641
1783750784.608653,257.316
1783750784.628796,257.316
1783750784.648937,257.316
1783750784.669088,257.316
1783750784.689225,257.316
1783750784.709368,256.848
1783750784.729515,256.848
1783750784.749697,256.848
1783750784.769896,256.848
1783750784.790039,256.848
1783750784.810244,257.482
1783750784.830390,257.482
1783750784.850502,257.482
1783750784.870607,257.482
1783750784.890688,257.482
1783750784.910776,257.257
1783750784.930874,257.257
1783750784.950996,257.257
1783750784.971124,257.257
1783750784.991271,257.257
1783750785.011436,255.946
1783750785.031579,255.946
1783750785.051763,255.946
1783750785.071908,255.946
1783750785.092062,256.714
1783750785.112215,256.714
1783750785.132360,256.714
1783750785.152507,256.714
1783750785.172635,256.714
1783750785.192777,256.918
1783750785.212926,256.918
1783750785.233038,256.918
1783750785.253191,256.918
1783750785.273346,256.918
1783750785.293494,256.328
1783750785.313641,256.328
1783750785.333753,256.328
1783750785.353898,256.328
1783750785.374050,256.328
1783750785.394193,256.500
1783750785.414338,256.500
1783750785.434479,256.500
1783750785.454621,256.500
1783750785.474765,256.500
1783750785.494906,256.805
1783750785.515074,256.805
1783750785.535218,256.805
1783750785.555361,256.805
1783750785.575510,256.805
1783750785.595669,256.891
1783750785.615825,256.891
1783750785.635969,256.891
1783750785.656111,256.891
1783750785.676272,256.891
1783750785.696415,256.813
1783750785.716561,256.813
1783750785.736703,256.813
1783750785.756866,256.813
1783750785.777018,256.813
1783750785.797166,256.786
1783750785.817313,256.786
1783750785.837458,256.786
1783750785.857601,256.786
1783750785.877817,256.786
1783750785.897930,256.922
1783750785.918077,256.922
1783750785.938223,256.922
1783750785.958369,256.922
1783750785.978512,256.922
1783750785.998653,257.558
1783750786.018805,257.558
1783750786.038949,257.558
1783750786.059090,257.558
1783750786.079275,257.558
1783750786.099437,257.401
1783750786.119594,257.401
1783750786.139782,257.401
1783750786.159925,257.401
1783750786.180084,257.401
1783750786.200229,257.161
1783750786.220381,257.161
1783750786.240529,257.161
1783750786.260675,257.161
1783750786.280828,257.161
1783750786.300976,255.959
1783750786.321123,255.959
1783750786.341306,255.959
1783750786.361448,255.959
1783750786.381597,255.959
1783750786.401779,256.588
1783750786.421923,256.588
1783750786.442070,256.588
1783750786.462215,256.588
1783750786.482358,256.588
1783750786.502503,256.745
1783750786.522652,256.745
1783750786.542794,256.745
1783750786.562934,256.745
1783750786.583079,256.745
1783750786.603241,256.024
1783750786.623399,256.024
1783750786.643542,256.024
1783750786.663683,256.024
1783750786.683843,256.024
1783750786.703992,256.867
1783750786.724135,256.867
1783750786.744283,256.867
1783750786.764434,256.867
1783750786.784596,256.867
1783750786.804806,257.230
1783750786.824950,257.230
1783750786.845103,257.230
1783750786.865247,257.230
1783750786.885394,257.230
1783750786.905537,256.886
1783750786.925680,256.886
1783750786.945824,256.886
1783750786.965967,256.886
1783750786.986109,256.886
1783750787.006255,257.246
1783750787.026415,257.246
1783750787.046565,257.246
1783750787.066708,257.246
1783750787.086904,257.246
1783750787.107064,257.223
1783750787.127210,257.223
1783750787.147355,257.223
1783750787.167500,257.223
1783750787.187659,257.223
1783750787.207805,256.792
1783750787.227951,256.792
1783750787.248097,256.792
1783750787.268249,256.792
1783750787.288361,256.792
1783750787.308514,257.768
1783750787.328627,257.768
1783750787.348774,257.768
1783750787.368937,257.768
1783750787.389082,257.768
1783750787.409221,257.766
1783750787.429366,257.766
1783750787.449512,257.766
1783750787.469662,257.766
1783750787.489805,257.766
1783750787.509946,257.327
1783750787.530090,257.327
1783750787.550238,257.327
1783750787.570379,257.327
1783750787.590518,257.327
1783750787.610679,257.714
1783750787.630910,257.714
1783750787.651055,257.714
1783750787.671196,257.714
1783750787.691342,257.714
1783750787.711497,257.498
1783750787.731640,257.498
1783750787.751790,257.498
1783750787.771938,257.498
1783750787.792079,257.498
1783750787.812230,257.286
1783750787.832377,257.286
1783750787.852531,257.286
1783750787.872675,257.286
1783750787.892820,256.185
1783750787.912962,256.185
1783750787.933108,256.185
1783750787.953251,256.185
1783750787.973403,256.185
1783750787.993544,255.944
1783750788.013695,255.944
1783750788.033887,255.944
1783750788.054036,255.944
1783750788.074181,255.944
1783750788.094321,255.904
1783750788.114483,255.904
1783750788.134626,255.904
1783750788.154773,255.904
1783750788.174915,255.904
1783750788.195067,255.409
1783750788.215213,255.409
1783750788.235330,255.409
1783750788.255481,255.409
1783750788.275633,255.409
1783750788.295776,256.168
1783750788.315921,256.168
1783750788.336063,256.168
1783750788.356210,256.168
1783750788.376353,256.168
1783750788.396501,256.518
1783750788.416646,256.518
1783750788.436790,256.518
1783750788.456935,256.518
1783750788.477081,256.518
1783750788.497220,256.702
1783750788.517371,256.702
1783750788.537516,256.702
1783750788.557665,256.702
1783750788.577811,256.702
1783750788.597952,257.096
1783750788.618117,257.096
1783750788.638259,257.096
1783750788.658437,257.096
1783750788.678581,257.096
1783750788.698771,257.022
1783750788.718917,257.022
1783750788.739032,257.022
1783750788.759175,257.022
1783750788.779325,257.022
1783750788.799465,256.257
1783750788.819613,256.257
1783750788.839757,256.257
1783750788.859907,256.257
1783750788.880048,256.257
1783750788.900196,257.339
1783750788.920337,257.339
1783750788.940483,257.339
1783750788.960629,257.339
1783750788.980782,257.339
1783750789.000923,257.407
1783750789.021037,257.407
1783750789.041152,257.407
1783750789.061296,257.407
1783750789.081407,257.407
1783750789.101548,257.210
1783750789.121665,257.210
1783750789.141809,257.210
1783750789.161953,257.210
1783750789.182095,257.210
1783750789.202242,258.087
1783750789.222391,258.087
1783750789.242535,258.087
1783750789.262681,258.087
1783750789.282828,258.087
1783750789.302970,257.990
1783750789.323089,257.990
1783750789.343236,257.990
1783750789.363387,257.990
1783750789.383502,257.990
1783750789.403645,256.984
1783750789.423788,256.984
1783750789.443935,256.984
1783750789.464076,256.984
1783750789.484226,256.984
1783750789.504367,257.235
1783750789.524512,257.235
1783750789.544622,257.235
1783750789.564770,257.235
1783750789.584894,257.235
1783750789.605002,257.325
1783750789.625093,257.325
1783750789.645193,257.325
1783750789.665339,257.325
1783750789.685487,257.325
1783750789.705647,257.471
1783750789.725790,257.471
1783750789.745932,257.471
1783750789.766078,257.471
1783750789.786197,257.471
1783750789.806334,257.420
1783750789.826480,257.420
1783750789.846623,257.420
1783750789.866771,257.420
1783750789.886914,257.420
1783750789.907059,257.382
1783750789.927205,257.382
1783750789.947387,257.382
1783750789.967533,257.382
1783750789.987680,257.382
1783750790.007755,257.222
1783750790.027900,257.222
1783750790.048042,257.222
1783750790.068187,257.222
1783750790.088330,257.222
1783750790.108469,257.135
1783750790.128613,257.135
1783750790.148756,257.135
1783750790.168900,257.135
1783750790.189064,257.135
1783750790.209207,257.409
1783750790.229349,257.409
1783750790.249491,257.409
1783750790.269635,257.409
1783750790.289784,257.409
1783750790.309926,257.546
1783750790.330040,257.546
1783750790.350181,257.546
1783750790.370301,257.546
1783750790.390440,257.546
1783750790.410582,257.232
1783750790.430776,257.232
1783750790.450891,257.232
1783750790.471044,257.232
1783750790.491189,257.232
1783750790.511332,257.901
1783750790.531476,257.901
1783750790.551629,257.901
1783750790.571779,257.901
1783750790.591919,257.901
1783750790.612062,257.553
1783750790.632213,257.553
1783750790.652360,257.553
1783750790.672504,257.553
1783750790.692645,257.553
1783750790.712793,256.826
1783750790.732938,256.826
1783750790.753082,256.826
1783750790.773220,256.826
1783750790.793371,257.554
1783750790.813525,257.554
1783750790.833669,257.554
1783750790.853814,257.554
1783750790.873965,257.554
1783750790.894106,258.052
1783750790.914253,258.052
1783750790.934395,258.052
1783750790.954540,258.052
1783750790.974696,258.052
1783750790.994920,257.248
1783750791.015064,257.248
1783750791.035205,257.248
